source,target,attributes
LZzDvgfpkd4nI3E4L9wF1w,HEMiOqrEAvQXCYpqSp2WdQ,"{'review_id': 'pRuNzA3O5k8ay1mlYQ-HGQ', 'stars': 1}"
LZzDvgfpkd4nI3E4L9wF1w,Zat8q5MtFjWb03XS7shkbw,"{'review_id': '0Vlp256C-9XMMF0qgigjRw', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,gZJ3bZBXS8pE8chOtV3Jiw,"{'review_id': 'e-6Q9Y1L65oaT1OIvV_VcQ', 'stars': 2}"
LZzDvgfpkd4nI3E4L9wF1w,t89l-cYilb3cd8S76cxSCQ,"{'review_id': 'bzGrQcu-wVZjhmx4XV4B_w', 'stars': 2}"
LZzDvgfpkd4nI3E4L9wF1w,LptaTb5ClLbfJydpOcu9yQ,"{'review_id': 'E5MQuZZ2885cJyBQDeJq1g', 'stars': 4}"
LZzDvgfpkd4nI3E4L9wF1w,f2S_7RqzSyozviwe7HvzRg,"{'review_id': 'oCP6a3W2Y90_iwaWIaaCHA', 'stars': 4}"
LZzDvgfpkd4nI3E4L9wF1w,PbVw4WfUIjrVrM22RGFIhg,"{'review_id': 'FPgcqWsKRP-RJcp6k3q7Fg', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,a_1AD6ACXLSHpztr1k_bTg,"{'review_id': 'kJ9ilSRbL2hdF7qBJrzYIg', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,hQQfk5THIxtEdpw7_8G7jw,"{'review_id': 'SIMgtcW2cexOiiwHHmYELw', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,WyumhT2h8kBMbWuqRvDsXw,"{'review_id': 'eByNJRmcbONTZ7GKSn2lYw', 'stars': 4}"
LZzDvgfpkd4nI3E4L9wF1w,-Cj0hSF8UKqCwG96BTiVgA,"{'review_id': 'ZA1R5D6btHBq_NdJ6D9yqw', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,Q9TkG8B6XqfnLCLo6mEcYA,"{'review_id': '5NW1tYWpjIt1J2EjU-MjZA', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,4BSImwUNIesuw8MRrzZ0uw,"{'review_id': 't_OUvfxG1_4qMO79koV7wg', 'stars': 1}"
LZzDvgfpkd4nI3E4L9wF1w,-5d96NJ1oD1aJuMOmKHOzw,"{'review_id': 'YsCR8m9MlZvzmYX3oADFHA', 'stars': 3}"
LZzDvgfpkd4nI3E4L9wF1w,gPvy-s9_MAhVoMQdq9j4lw,"{'review_id': 'jv4P-7Jj5M7pdb8HGbW_Jg', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,CW1tQLNVw2Hz8Y6oLv9Ulg,"{'review_id': 'j0BQSVHN8EaparFM5T7POw', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,jUG8EpeUAFB1W-Fqf_h17w,"{'review_id': '8XNhykZ0LXCGjdjhgVd9ew', 'stars': 4}"
LZzDvgfpkd4nI3E4L9wF1w,mZQMZrmh_GrgvnVe1xtIbQ,"{'review_id': 'a1HweR_0_EJ6FSNmjhkmIw', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,NoLv_00Y6bWdODMS28kfxA,"{'review_id': 'k8f09ePsjpocegwSXlBy2A', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,bIePnmLIhUCnKug5Tnp9bw,"{'review_id': 'TObjE0ppGZ2UVA_fUZerdg', 'stars': 3}"
LZzDvgfpkd4nI3E4L9wF1w,zBBLjXFxQi6gVxfqRXg5-A,"{'review_id': '5tgmhxt31miO9H0H5JGlvA', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,adjBo71BHGDfFOfjw6X-3g,"{'review_id': 'lIR8YSvx_jCHqgivV32RTA', 'stars': 1}"
LZzDvgfpkd4nI3E4L9wF1w,uUhBozTHKrShhTIoVe0RxQ,"{'review_id': 'VEJ2qFACA75LstUFUwyM1A', 'stars': 1}"
LZzDvgfpkd4nI3E4L9wF1w,psAjVE1E1XEYyZ4yTfcdYA,"{'review_id': 'e4SHHbOdh2OhNTiW0JHLFQ', 'stars': 2}"
LZzDvgfpkd4nI3E4L9wF1w,uwLjAI7oN0FlMe1uUEs3Gg,"{'review_id': 'VE55bqkWC_0r91xaCt0SiA', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,ku490pawR6Haw0F5n0iZoA,"{'review_id': 'ybWR5ALtaff2Agkgk9DtpQ', 'stars': 4}"
LZzDvgfpkd4nI3E4L9wF1w,tMtMyryQBDWjm6P0zvBeXQ,"{'review_id': 'DHxfWV7plrQrrqQq_DEo3Q', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,n2eEBpSwPEoeflDiR-_7yQ,"{'review_id': 't6BkaHMnt5vHJQJ926YiyA', 'stars': 3}"
LZzDvgfpkd4nI3E4L9wF1w,EYESvCr80Y1_VGqm0Xnnew,"{'review_id': 'PiuoBzkj-0BOJ2xGsZKXCQ', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,IQAv8t66dHK_owsr7WgFxA,"{'review_id': '-U4kFE2Jvct-LlnDsGHKSw', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,Q7mqQoyYgTVCN6ZL1yjJQA,"{'review_id': 'WEHQ7TAFLVap14XWmjyzrA', 'stars': 1}"
LZzDvgfpkd4nI3E4L9wF1w,QYdjUpa9N3N0J30d0siGKg,"{'review_id': 'Qk9fIDTSPLDK5FLnyjf3Sw', 'stars': 4}"
LZzDvgfpkd4nI3E4L9wF1w,I3lGzM6gOVQ5tR-0xCKUmQ,"{'review_id': 'TFTl2ltnLwmMb9TrIqVkMA', 'stars': 3}"
LZzDvgfpkd4nI3E4L9wF1w,rqAWDVeRgBNleqaVaQdSPw,"{'review_id': 'qjS9M_PD2aq6ivtfaeMTXg', 'stars': 1}"
LZzDvgfpkd4nI3E4L9wF1w,bN81Oze-pYE4kr8XQkz8zw,"{'review_id': 'b5vM-sTpNu_XpXhglxjHrA', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,v8B3XH7qrIuayoKCHgTICQ,"{'review_id': 'EaZRRKsh2gMy6R4nWEZ72w', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,zhMsD9GYyGNqw2ir_hkD8A,"{'review_id': 'dglvPtYzr4pz2e6s-dzj6w', 'stars': 5}"
LZzDvgfpkd4nI3E4L9wF1w,dhnl6oWIwtO4CZnpCEoQNA,"{'review_id': 'IDphIEMRu6KGUyWFynB--w', 'stars': 2}"
LZzDvgfpkd4nI3E4L9wF1w,C7a-dUC-CQziOvvcGOBBiA,"{'review_id': '_B1pT9BpqmeTu9SwrUQRlg', 'stars': 4}"
LZzDvgfpkd4nI3E4L9wF1w,sz-6iY15Ukhcgc4CFJJ3xg,"{'review_id': 'sd57Mdr-ynK3Z9Dn3jITfg', 'stars': 4}"
LZzDvgfpkd4nI3E4L9wF1w,qi_v33sBPutpFRPsHlYDWw,"{'review_id': 'I-g3gZdGEnt2ha69E8CEmA', 'stars': 4}"
wj8XtPyuREj8_0GQz3LZ6w,8jHKsZujJj-JMOm_nRFbOA,"{'review_id': 'yacbEah_6dRhNJHyNDWMKg', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,p_7Xe8aP7jTkVMaAKTo7Sg,"{'review_id': 'zAd6Sd61S1vq-tHATbbuvw', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,jlsIcCCxm6rW3jaVwC99Ow,"{'review_id': 'jbt92AQ4L3BJ1lwnEgm9rg', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,HYuHXUgCzwM7-Hfs_lgqfQ,"{'review_id': 'YtM-eD-APmcL0G308DyWug', 'stars': 1}"
wj8XtPyuREj8_0GQz3LZ6w,rnWBnKfXjHXSfpItPJTRkw,"{'review_id': 'RfdGk-EULPjU-z0aX0NtdA', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,GPD-LaCDiQAEtEBcglArmA,"{'review_id': 'Zg3lHeOnrY-w-lO39dTCVw', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,nPmIRQt7iPkopV4Rw192iA,"{'review_id': 'fY-2TFV56yDZOhzOB19LbQ', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,MkVZkoP6mEbugQece4kfdQ,"{'review_id': 'vaavLqurJBX5NELPuPx2GQ', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,_n2wr_ltdDrRQ7PUj7Gliw,"{'review_id': 'HG-FnPYja2n2Yld9Gx5W6Q', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,wJqAcLMgW06M1f7Rzj1NiA,"{'review_id': '-3vSEOtF0Xubl1gmEGPBFQ', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,y-ZVddg5sth_YNO26qdUbw,"{'review_id': 'Fc2q6djmwMZ5p6bTsVz-Fw', 'stars': 3}"
wj8XtPyuREj8_0GQz3LZ6w,sbPvR1f7BEIfcQxUmtg90Q,"{'review_id': 'Q_6BAyKnYsUWkAXMMfixkg', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,0UDw20_nqNM8f15-UuUkfg,"{'review_id': 'nbGyk0lXCSW84fExz4QRhQ', 'stars': 2}"
wj8XtPyuREj8_0GQz3LZ6w,mVOCRnHC6GwMjiSeNfE_MQ,"{'review_id': 'Bv5WKuz7OxxZrh8k0qtC2Q', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,z_tqPytGQF_tDw_buHKJcw,"{'review_id': 'PKjx4oSQyidZAwMHO62Osg', 'stars': 3}"
wj8XtPyuREj8_0GQz3LZ6w,G5EcIuBHkZw21WAkZ_CSlg,"{'review_id': '87JIL4rZSK0lRRwjBwWeDQ', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,oRhadNRLAZRBSvk5u6gKhw,"{'review_id': 'q-1BQwmCEZRUcxMtFnmLxA', 'stars': 1}"
wj8XtPyuREj8_0GQz3LZ6w,NcpacSDdRUVvmmH6sMWXAQ,"{'review_id': 'rYPvu3XI0gcWQpyoZH7GmA', 'stars': 3}"
wj8XtPyuREj8_0GQz3LZ6w,LvvGpkL8XpqyZxR6FVLSUw,"{'review_id': 'emBbG5gP0sLaqIFGbi_hew', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,R7kfO5DPaHS8mw78hH2zEg,"{'review_id': 'TFY3MAcdKcCVmAW00vT89w', 'stars': 1}"
wj8XtPyuREj8_0GQz3LZ6w,1r8LWhDxDBK0_dMqBVTXtw,"{'review_id': 'SKSLuVAA-a4tVjVp2oF55Q', 'stars': 2}"
wj8XtPyuREj8_0GQz3LZ6w,UB1VFbkIPpUn4xycvt6WeQ,"{'review_id': 'opbXe8k8KGieY4K70sdThw', 'stars': 4}"
wj8XtPyuREj8_0GQz3LZ6w,No2Zqb_yKsEbc3L_BxTukA,"{'review_id': 'dEHcRvCk7WXjxAEsi0f1iQ', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,-lg4J2SOILBJOxqH4S0x4g,"{'review_id': 'y0GyNU5EwiFO6gOgL8xdAw', 'stars': 4}"
wj8XtPyuREj8_0GQz3LZ6w,Z4X91Cd3EUPBTR2Y6HI0gw,"{'review_id': 'Us-pnKwtMNp42ECo1pQkOw', 'stars': 1}"
wj8XtPyuREj8_0GQz3LZ6w,MSwbOmzr9gOlyO6OQAXF5A,"{'review_id': 'aCx6hvfQgs4dhjvPmZ5Drg', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,aBwvGsNy1ow5fSPDRSKgIA,"{'review_id': '2PfTq-ArcJ9T56S5CWwbrw', 'stars': 1}"
wj8XtPyuREj8_0GQz3LZ6w,JiROwTNi7oaTCVX6qqFZfQ,"{'review_id': 'liij1BLci8zqAuhQ39sjiA', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,s7L8OYFx3RqdVozN5_rdRA,"{'review_id': 'BpHLE4LxSJi0kddlY66U_w', 'stars': 3}"
wj8XtPyuREj8_0GQz3LZ6w,Po7E4PyBwQlWk369J2i-nA,"{'review_id': '6Do8zvfNxSWOKB2-axFX3Q', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,xBof16fwcfpySIVJrgScug,"{'review_id': '2CITXeo-D1yEssjrzf7uaA', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,UZcgoDFCyr9OGKGCy4ViHA,"{'review_id': '7Katb8zhjC4NkFcZ6iKu0w', 'stars': 3}"
wj8XtPyuREj8_0GQz3LZ6w,FvNlzDsVSpgVj-Y8Bha07w,"{'review_id': 'sOlDKNNpjk6NzDkHSXovog', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,8oAkiRaGrghWJB0qbbYw2g,"{'review_id': '_0SvJJUSAtBLzbRT3dEdDw', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,MxcI1dmZr1v7gRLrZSAMGA,"{'review_id': 'iwJ8FGVXlQ92Z7BpjMLJzA', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,12pzmTrcV3pXj0VWTnUdnQ,"{'review_id': 'dEQFpGtZXsdFOh0sndxDxw', 'stars': 4}"
wj8XtPyuREj8_0GQz3LZ6w,XyD_NQoeZWFIjZ7F1Cvqlw,"{'review_id': 'l4j6C0xR1Pr-ObzWxz41FQ', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,3YiDkaO5c4sqIxKbmb4jew,"{'review_id': 'g7XN4_JbNWforbgaeMAUsA', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,z28kakUfbuz8gifg5vyDtw,"{'review_id': 'MNAKe4bsTy7TtNuL4L4pGA', 'stars': 1}"
wj8XtPyuREj8_0GQz3LZ6w,vqNb7C50w376F31OxWrc7w,"{'review_id': 'ZPxyOSkmMdBbNXYlFf_Jzg', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,-qPeQ_cDRfCnU1qVjNcCOQ,"{'review_id': 'jn47JEw1CVIll-nlzNekTw', 'stars': 3}"
wj8XtPyuREj8_0GQz3LZ6w,rVONIZ9xbSCcN7W0qYwPQA,"{'review_id': 'm5kzAH4mKs2aHIZ0KyFocA', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,uiBi3V6n_zef4W3Y4qbudw,"{'review_id': 'P430jTfux5DS18_A8MUSlQ', 'stars': 4}"
wj8XtPyuREj8_0GQz3LZ6w,0UfiRGzn53T0WT0bnkh_cw,"{'review_id': 'crzVzlmDhJVL-1hIE6Np-A', 'stars': 3}"
wj8XtPyuREj8_0GQz3LZ6w,MdYPaWRjeN2fPSzUK_OPOg,"{'review_id': 'NPBgSfGXHjXIxgVluiVrfA', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,lsWuisEc8SzTMq0e6m_l8g,"{'review_id': '8RTIVxwACDUJHg9N9_Re1Q', 'stars': 2}"
wj8XtPyuREj8_0GQz3LZ6w,_CyyodbJIIqjJh0F8IzgHw,"{'review_id': 'EyODZ2vnuT1uffLJL_en6Q', 'stars': 5}"
wj8XtPyuREj8_0GQz3LZ6w,2AfCtgWkuKrV09g2f8KnIA,"{'review_id': '5jq1KwO_cW1OhzCo3yi7KQ', 'stars': 3}"
wj8XtPyuREj8_0GQz3LZ6w,7_ndnuzOJV6cI0meJYBUnQ,"{'review_id': 'ODC0-3D7OW3MXsFQjocjBA', 'stars': 1}"
hyeo7JQr5uLp-St1MibYAA,XZ93a0IHuM-1_YtI_SR73w,"{'review_id': 'oqeZo1fwL84WQJEPAmijvg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,8wtslmC0aMr9Xk-6Ac395g,"{'review_id': 'SIrswfu0w13lrWEr4Q71kA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,UL-TcesFIeFW0VeRLvhY8g,"{'review_id': 'IGsFCUDW53Zr-XpPmJg66g', 'stars': 4}"
hyeo7JQr5uLp-St1MibYAA,xQBqO0t_6tEstUWZ4LvWZQ,"{'review_id': '6jO9eWbzNtIWhMT0x8Iw-Q', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,N8nlG4XpbAcB74jEWUVQlg,"{'review_id': 'vnAMQpjUeUkv65cztUI35Q', 'stars': 4}"
hyeo7JQr5uLp-St1MibYAA,s8QwjzKTeQAolEJwP97kAQ,"{'review_id': 'ErWUv-cFQJurgLo9kJxb-Q', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,53xkiOptOPdhQGersMTBpw,"{'review_id': '0BPgh3X3ZkTHDATQAnKQ5w', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,IRSqYn2H9fSe1BZ4FflMRg,"{'review_id': 'fOONMjIWcDFgJbHRY_4VwQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,kWsjav1ztq2vrxxmyWqZEA,"{'review_id': 'h8JW5UMGm_mZx1D4zehgzg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,biciPqoEpiMrZudaISFAPg,"{'review_id': 'D_eeg4z_DkyjftHNbDpyHg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,7-GT2O29Ta3koKpowjRB8A,"{'review_id': 'kz_QR7y0NiZJO9-uBDJLWQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,_vkP0x8r7xs3CIs3WROifA,"{'review_id': 'Yb4NMGnIar9B8LKPQtUaAw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,4b8_y5Sazuk-PmW7VAoqTw,"{'review_id': 'dLIkJYcFtH_RumOYRcKehA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,mGPq1z86MWVWzjjdTwJxPw,"{'review_id': 'SNuG45dOnyfUbUSXCkFqeA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,dQnQzmX63wd89pwZSlglkA,"{'review_id': 'eXCDRPTUg95UZTDiyA-IhA', 'stars': 4}"
hyeo7JQr5uLp-St1MibYAA,y-4UFiUxUpBddI_ZXh6pKw,"{'review_id': '6GiAWSirjrbmTZXlqKEw2A', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,VJT1WJScxt6VozKdBl_T0w,"{'review_id': 'uPK6Zl3GciHopLTfMlbUdw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,n0ZW1vJE7qHjcapqR66j-A,"{'review_id': 'eBxFq_zJ0kJJ-tkd_jQeVg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,OqVdFVBoYC7qbnwrHr_QQg,"{'review_id': 'ireKKSDGmSoN174DvNf8uw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,jULiQf32GOzS096DKF-dpg,"{'review_id': 'gzZb4snqC_RN1W51ZqEcLA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,25Xo7-_27i91YxkM1lrHiA,"{'review_id': 'a2l4g2a6B-LYZZzIgNYS4g', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,NixKisHMELR9vX8jiFbONQ,"{'review_id': 'cz0wAASZvQdRlQU7SXF2mA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,9ZX9_DKuModmgksJ91j9Gg,"{'review_id': 'sBzbtls7yb5__ZyZBl6koQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,84c__FzfoewLmecrLBz_fg,"{'review_id': 'P4xo614WmKLlETbbFGvxcQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,zWCT9orVKs0h-T6NBd0j7Q,"{'review_id': 'Y3SO9zareKSnHqcWB0or3Q', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,iB24VK3X2jso8AV0snxRTQ,"{'review_id': '0cQ8izLgZsxg_FyNPmfXXA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,z2D-Odsa681EBih3u9bfBA,"{'review_id': 'BP0q60OnFiYlxXktIM9g9Q', 'stars': 3}"
hyeo7JQr5uLp-St1MibYAA,y9HcUtyG3N8eowqwHCf6zw,"{'review_id': 'pMTilE7yswNdhhEi8MvTaw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,FlubjfIKUo2pM9B-VxccbA,"{'review_id': 'FhH87Q3spTwliOY6YQX-_w', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,CmDEtvAdrzqbViNzyShSGA,"{'review_id': '2QKf1gQ_6qzonpNk6oKd7g', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,No2Zqb_yKsEbc3L_BxTukA,"{'review_id': '4uTx2DnBCWbnBea7624xhA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,gD77j2yBJ_TNVjno-g7bXg,"{'review_id': 'j73hVL9bP8s3jZtWkYJLBQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,Xfym7QfuwAktpcy1rm0S8w,"{'review_id': 'pbG_95--gs4bZqXmn7G71Q', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,sTkewPrMXQHnOVgtbU6I1w,"{'review_id': 'TwbsYqOHFqmig7PmvoCeew', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,ESoRiPxB9fXAR_faRgczBQ,"{'review_id': 'qyIYjJwnvx5yxq9sa7Hg1A', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,t_G4Fk8C5H_S7BxlNpxr0g,"{'review_id': '7df9r25L0oJcJMp2mIpH4A', 'stars': 3}"
hyeo7JQr5uLp-St1MibYAA,A6X7x_LtRBtfxW8ka42qgQ,"{'review_id': 'BbMAQwUDix8UkiFnxEogMA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,15cO1NGSGFwIYXOjnWJ50A,"{'review_id': 'NctWynU_2Oze-E7QvNxm_w', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,doOTkUPMutPwo5iIXmxTQQ,"{'review_id': 'S_ZAruvosheo8mrr5QPFxw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,jwBj8UOZnlZzNrLAm349dw,"{'review_id': '_FcjvM94HcenhJbm-iUFMw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,Mbf2cftCuXjhsmlaJYW4oQ,"{'review_id': '_0-5dpDn2NGalDOrv7IDyw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,92I3dW8ekUr8cBL-QoMX1Q,"{'review_id': 'zh9thESyHMDgGUSqPz8qCg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,vmlWoqhPqvHqptwm286Rgw,"{'review_id': 'tFXK1qmaVBo-qKAzSODAzQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,5hEamqTvIy_C6yyS1jk1sw,"{'review_id': 'I39lb2mpVP12Eyit5en6Jg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,iW6rtDRzlD5vPgE4Jwaqbg,"{'review_id': 'UYRBAHn0Ix4IDvDimmRaGg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,NhNYQFaiaLvE9z4gNvgSmA,"{'review_id': 'rD-nGlBHn_svkeSQpU_Kww', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,qxBqkNQ64nV-6vVe8Pf2XA,"{'review_id': '6TpcyfuKZuwvhNBRAOgoJg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,NYPIfniT6QMKyGPEf7IIHQ,"{'review_id': '_y5UjxbFSDBREeiUpzH7Og', 'stars': 4}"
hyeo7JQr5uLp-St1MibYAA,bustNBFzpe8HgjQLvczQBQ,"{'review_id': 'um-KUbw0RuhZWStIaMtP6w', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,C6bWKOXwGf82-CG_VDV6mw,"{'review_id': 'tcsAOeUCJsrTJmYKygAcEQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,yULASktz2aoTZ5Mcj_tn9w,"{'review_id': '8LlaiCOLnKdOaL_SxUZ0Lw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,5vCMlkBEAYRJunPqUtc8Qg,"{'review_id': 'XA7IVatGKoygucb1-dkkVQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,6V0EcgKQ_OPMJIUvQOXp7g,"{'review_id': 'x9cquLEHY7IaAcpsQ5t3pw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,D3huVI9NlDkOgybI241mfA,"{'review_id': 'jJRM8FB0V_qcJ2xP7Q2njA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,wUYjXF8M7z7GPvzjbTvR0g,"{'review_id': 'uUvK1WjbFIb0gN6sW4inog', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,DB5uuOamJ5N2RZ5ylqOFQw,"{'review_id': '-6eB5HV0IuKzbZ0nmtq0Fw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,vN2wUfNTsb6VGrd8lQVuvw,"{'review_id': 'Du2vqoZAB8QwnnJqrok8JQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,OywI0OsfRz9bUix4rCCz9Q,"{'review_id': 'sAWXbXT3sdqlJX1PD8Jzbw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,jF387iAsN_zYVlrr8Xhleg,"{'review_id': 'SxKRd7ak4KozcDlHlCUcuQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,2mhoDagEK4jszEuOVaetnQ,"{'review_id': 'DA_JR9ipyFW2hB96olPLCg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,iTXlcw_wtdtVOrGrpCXaFw,"{'review_id': 'ajNN_G4Hng-aOSUk-5Ezwg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,tVktLf9cufrtMVt3lNueHw,"{'review_id': 'INmT3B0fAOWaqPqug9wm4A', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,dSQYUWxjYyRe1A4l7QFODg,"{'review_id': 'ZL_d6tRviHTAWD64Ht4SNQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,_q6Om1vMl5IP5cJEnWS6pQ,"{'review_id': '90TcVTnbktt_zfhl-eEUzA', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,L801Iu7jYTqAQ0AHcMg3sQ,"{'review_id': 'nAz6OZqcqqmJV8zzyQs9Jw', 'stars': 2}"
hyeo7JQr5uLp-St1MibYAA,mG8VhjyGOmq7O-6TorcbFA,"{'review_id': 'T7nYBN6lHt1I1GHJRme5sw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,nSRjFxowDIgxgvxS1VrEMQ,"{'review_id': 'atagYLRtZeD24LpTltsAhw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,cBZkhWw2oSbipc2fh49gYw,"{'review_id': 'P34CNPOerGOqCOBao-TI5g', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,3aahcqkOiMCYfCOA72Hdzw,"{'review_id': '-NtEIgIlmHLiMDgmTFm4Lw', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,WWAxinE_ZQ-XEQNcDmnXNw,"{'review_id': '3zCT6PwdoZ_detlFBZjSrg', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,C3zVTrkDLyX5TDgllpJzGw,"{'review_id': 'HH-NWn5eMMVssr3itH4ppQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,QA-RuNjKU6R2wbllkRWUaw,"{'review_id': 'CJyuUD1D6cSZY7UFDE8iTQ', 'stars': 5}"
hyeo7JQr5uLp-St1MibYAA,bv00T6Bw4BQJXW01UomhsA,"{'review_id': 'RZLLYq400Ae1-ZqBXzjljQ', 'stars': 4}"
